X_UTM_m,Y_UTM_m,Top_Reservoir_TVDSS_m,Gross_Thickness_m,Porosity_frac,Permeability_mD,Distance_to_Fault_m,SweetSpot_Index
495722.1,789024.2,2547.5,39.0,0.123,8.6,548.4,0.005
495722.1,789374.2,2545.4,45.7,0.131,8.6,550.4,0.005
495722.1,789724.2,2543.7,42.7,0.116,8.1,552.4,0.005
495722.1,790074.2,2542.1,56.1,0.107,8.8,554.4,0.004
495722.1,790424.2,2540.7,44.5,0.099,9.3,556.4,0.004
495722.1,790774.2,2539.5,25.4,0.11,6.8,558.4,0.003
495722.1,791124.2,2538.5,38.9,0.124,8.2,560.4,0.003
496072.1,777474.2,2786.8,37.6,0.101,10.7,132.4,0.007
496072.1,777824.2,2775.6,38.8,0.106,11.9,134.4,0.007
496072.1,778174.2,2764.4,31.4,0.109,13.6,136.4,0.006
496072.1,778524.2,2753.3,49.4,0.081,7.3,138.4,0.006
496072.1,778874.2,2742.4,30.0,0.122,11.2,140.4,0.005
496072.1,779224.2,2731.5,29.9,0.104,6.7,142.4,0.004
496072.1,779574.2,2720.9,43.3,0.111,9.8,144.4,0.003
496072.1,779924.2,2710.4,42.4,0.108,10.9,146.4,0.003
496072.1,780274.2,2700.1,42.4,0.109,6.7,148.4,0.002
496072.1,780624.2,2690.1,48.4,0.106,6.0,150.4,0.002
496072.1,780974.2,2680.2,38.9,0.104,6.9,152.4,0.002
496072.1,781324.2,2670.7,40.5,0.094,8.5,154.4,0.001
496072.1,781674.2,2661.4,41.9,0.118,5.9,156.4,0.001
496072.1,782024.2,2652.4,45.9,0.099,5.1,158.4,0.002
496072.1,782374.2,2643.7,33.1,0.106,6.8,160.4,0.002
496072.1,782724.2,2635.4,39.2,0.1,5.2,162.4,0.002
496072.1,783074.2,2627.3,52.1,0.104,8.3,164.4,0.003
496072.1,783424.2,2619.6,15.7,0.12,7.4,166.4,0.003
496072.1,783774.2,2612.3,33.1,0.103,7.2,168.4,0.004
496072.1,784124.2,2605.3,43.2,0.102,5.0,170.4,0.004
496072.1,784474.2,2598.6,43.4,0.114,8.4,172.4,0.005
496072.1,784824.2,2592.3,31.4,0.137,7.0,174.4,0.005
496072.1,785174.2,2586.4,42.1,0.116,10.1,176.4,0.006
496072.1,785524.2,2580.8,37.5,0.116,10.0,178.4,0.007
496072.1,785874.2,2575.6,45.3,0.104,13.4,180.4,0.007
496072.1,786224.2,2570.8,44.7,0.12,12.7,182.4,0.008
496072.1,786574.2,2566.3,40.2,0.12,12.4,184.4,0.008
496072.1,786924.2,2562.2,42.3,0.123,15.7,186.4,0.008
496072.1,787274.2,2558.4,42.9,0.128,9.4,188.4,0.009
496072.1,787624.2,2554.9,37.3,0.123,6.6,190.4,0.009
496072.1,787974.2,2551.7,32.5,0.116,6.0,192.4,0.008
496072.1,788324.2,2548.9,50.2,0.109,6.8,194.4,0.008
496072.1,788674.2,2546.3,39.4,0.107,11.5,196.4,0.008
496072.1,789024.2,2544.0,33.3,0.112,10.7,198.4,0.008
496072.1,789374.2,2542.0,41.2,0.102,9.1,200.4,0.007
496072.1,789724.2,2540.2,31.2,0.115,10.8,202.4,0.007
496072.1,790074.2,2538.6,48.1,0.106,11.3,204.4,0.006
496072.1,790424.2,2537.2,36.5,0.094,8.3,206.4,0.005
496072.1,790774.2,2536.1,36.9,0.119,9.2,208.4,0.005
496072.1,791124.2,2535.0,37.5,0.11,8.3,210.4,0.004
496422.1,776774.2,2806.1,47.9,0.104,8.4,221.6,0.009
496422.1,777124.2,2794.8,40.5,0.111,10.3,219.6,0.009
496422.1,777474.2,2783.5,37.9,0.094,9.4,217.6,0.009
496422.1,777824.2,2772.3,45.7,0.1,7.7,215.6,0.008
496422.1,778174.2,2761.1,47.5,0.095,6.1,213.6,0.008
496422.1,778524.2,2750.0,43.3,0.11,6.5,211.6,0.007
496422.1,778874.2,2739.1,48.1,0.119,9.2,209.6,0.006
496422.1,779224.2,2728.2,36.6,0.102,4.6,207.6,0.005
496422.1,779574.2,2717.6,46.6,0.106,5.7,205.6,0.004
496422.1,779924.2,2707.1,44.1,0.109,6.4,203.6,0.004
496422.1,780274.2,2696.8,47.9,0.107,6.7,201.6,0.003
496422.1,780624.2,2686.8,30.4,0.106,7.2,199.6,0.002
496422.1,780974.2,2676.9,37.0,0.116,10.7,197.6,0.002
496422.1,781324.2,2667.4,44.2,0.105,9.1,195.6,0.002
496422.1,781674.2,2658.1,30.0,0.097,7.5,193.6,0.002
496422.1,782024.2,2649.1,48.2,0.12,6.1,191.6,0.002
496422.1,782374.2,2640.4,37.9,0.113,6.9,189.6,0.003
496422.1,782724.2,2632.1,36.7,0.119,11.9,187.6,0.003
496422.1,783074.2,2624.0,39.1,0.131,6.9,185.6,0.004
496422.1,783424.2,2616.3,38.8,0.103,9.1,183.6,0.004
496422.1,783774.2,2609.0,34.5,0.115,9.1,181.6,0.005
496422.1,784124.2,2602.0,27.8,0.109,8.7,179.6,0.006
496422.1,784474.2,2595.3,42.6,0.104,8.0,177.6,0.007
496422.1,784824.2,2589.0,22.0,0.107,7.9,175.6,0.008
496422.1,785174.2,2583.1,37.1,0.099,11.1,173.6,0.009
496422.1,785524.2,2577.5,34.1,0.105,10.5,171.6,0.009
496422.1,785874.2,2572.3,36.0,0.117,7.3,169.6,0.01
496422.1,786224.2,2567.5,46.5,0.107,10.1,167.6,0.011
496422.1,786574.2,2563.0,41.3,0.112,10.8,165.6,0.011
496422.1,786924.2,2558.9,46.3,0.11,12.4,163.6,0.012
496422.1,787274.2,2555.1,41.9,0.116,8.1,161.6,0.012
496422.1,787624.2,2551.6,45.1,0.121,9.8,159.6,0.012
496422.1,787974.2,2548.4,43.8,0.116,5.1,157.6,0.012
496422.1,788324.2,2545.6,41.1,0.119,14.4,155.6,0.012
496422.1,788674.2,2543.0,49.4,0.113,13.9,153.6,0.011
496422.1,789024.2,2540.7,33.4,0.112,5.7,151.6,0.011
496422.1,789374.2,2538.7,42.7,0.12,11.6,149.6,0.01
496422.1,789724.2,2536.9,34.1,0.11,7.3,147.6,0.009
496422.1,790074.2,2535.3,42.7,0.119,9.5,145.6,0.008
496422.1,790424.2,2533.9,46.6,0.122,6.0,143.6,0.008
496422.1,790774.2,2532.8,42.5,0.11,8.5,141.6,0.007
496422.1,791124.2,2531.7,40.6,0.098,15.5,139.6,0.006
496422.1,791474.2,2530.8,35.9,0.121,8.9,137.6,0.005
496772.1,776774.2,2803.0,44.6,0.132,11.1,571.5,0.01
496772.1,777124.2,2791.7,38.4,0.086,7.3,569.5,0.01
496772.1,777474.2,2780.4,45.5,0.118,9.8,567.5,0.01
496772.1,777824.2,2769.2,37.1,0.113,7.9,565.5,0.01
496772.1,778174.2,2758.0,41.7,0.089,6.7,563.5,0.01
496772.1,778524.2,2746.9,48.3,0.116,8.9,561.5,0.009
496772.1,778874.2,2735.9,45.1,0.105,7.9,559.5,0.008
496772.1,779224.2,2725.1,45.5,0.102,9.1,557.5,0.007
496772.1,779574.2,2714.5,48.2,0.118,8.0,555.5,0.006
496772.1,779924.2,2704.0,40.7,0.118,10.2,553.5,0.005
496772.1,780274.2,2693.7,37.4,0.125,9.4,551.5,0.004
496772.1,780624.2,2683.6,46.5,0.127,8.7,549.5,0.003
496772.1,780974.2,2673.8,34.4,0.114,4.4,547.5,0.003
496772.1,781324.2,2664.3,41.5,0.114,9.8,545.5,0.003
496772.1,781674.2,2655.0,53.8,0.118,5.6,543.5,0.003
496772.1,782024.2,2646.0,49.6,0.119,7.7,541.5,0.003
496772.1,782374.2,2637.3,42.5,0.104,6.8,539.5,0.004
496772.1,782724.2,2628.9,45.2,0.108,5.7,537.5,0.004
496772.1,783074.2,2620.9,36.2,0.114,5.9,535.5,0.005
496772.1,783424.2,2613.2,45.0,0.119,8.5,533.5,0.006
496772.1,783774.2,2605.8,45.6,0.116,9.2,531.5,0.007
496772.1,784124.2,2598.8,49.2,0.094,11.2,529.5,0.008
496772.1,784474.2,2592.2,45.7,0.121,15.9,527.5,0.009
496772.1,784824.2,2585.9,42.1,0.112,14.6,525.5,0.011
496772.1,785174.2,2580.0,53.2,0.126,15.7,523.5,0.012
496772.1,785524.2,2574.4,40.2,0.109,10.3,521.5,0.013
496772.1,785874.2,2569.2,41.8,0.115,8.7,519.5,0.014
496772.1,786224.2,2564.4,41.2,0.124,7.1,517.5,0.015
496772.1,786574.2,2559.9,41.2,0.107,11.8,515.5,0.015
496772.1,786924.2,2555.7,51.8,0.121,9.9,513.5,0.016
496772.1,787274.2,2551.9,39.9,0.103,8.3,511.5,0.016
496772.1,787624.2,2548.5,35.9,0.127,8.1,509.5,0.016
496772.1,787974.2,2545.3,43.7,0.114,20.5,507.5,0.016
496772.1,788324.2,2542.4,52.6,0.119,10.5,505.5,0.016
496772.1,788674.2,2539.9,39.7,0.129,10.5,503.5,0.015
496772.1,789024.2,2537.6,48.7,0.13,12.8,501.5,0.015
496772.1,789374.2,2535.5,51.6,0.121,10.1,499.5,0.014
496772.1,789724.2,2533.7,36.0,0.103,8.4,497.5,0.013
496772.1,790074.2,2532.2,41.4,0.119,10.7,495.5,0.012
496772.1,790424.2,2530.8,36.3,0.125,13.4,493.5,0.01
496772.1,790774.2,2529.6,42.6,0.097,11.8,491.5,0.009
496772.1,791124.2,2528.6,44.1,0.137,10.4,489.5,0.008
496772.1,791474.2,2527.7,41.3,0.111,7.8,487.5,0.007
497122.1,776424.2,2811.3,48.1,0.108,8.4,923.5,0.011
497122.1,776774.2,2800.0,49.3,0.11,10.4,921.5,0.012
497122.1,777124.2,2788.7,48.1,0.109,7.1,919.5,0.012
497122.1,777474.2,2777.5,38.9,0.11,10.8,917.5,0.012
497122.1,777824.2,2766.2,44.2,0.109,8.3,915.5,0.012
497122.1,778174.2,2755.0,35.7,0.107,7.0,913.5,0.012
497122.1,778524.2,2744.0,53.9,0.126,8.8,911.5,0.011
497122.1,778874.2,2733.0,38.6,0.101,7.9,909.5,0.01
497122.1,779224.2,2722.2,39.4,0.114,9.7,907.5,0.008
497122.1,779574.2,2711.5,49.3,0.107,8.4,905.5,0.007
497122.1,779924.2,2701.0,42.1,0.119,13.3,903.5,0.006
497122.1,780274.2,2690.8,42.4,0.118,9.6,901.5,0.005
497122.1,780624.2,2680.7,38.5,0.109,7.8,899.5,0.004
497122.1,780974.2,2670.9,48.1,0.098,9.0,897.5,0.004
497122.1,781324.2,2661.3,48.3,0.129,8.6,895.5,0.004
497122.1,781674.2,2652.0,45.1,0.113,11.0,893.5,0.004
497122.1,782024.2,2643.1,46.2,0.107,9.9,891.5,0.004
497122.1,782374.2,2634.4,40.0,0.102,10.3,889.5,0.005
497122.1,782724.2,2626.0,45.8,0.117,10.3,887.5,0.006
497122.1,783074.2,2618.0,40.5,0.105,8.6,885.5,0.007
497122.1,783424.2,2610.3,51.5,0.122,6.8,883.5,0.008
497122.1,783774.2,2602.9,40.4,0.11,6.4,881.5,0.01
497122.1,784124.2,2595.9,44.5,0.112,12.1,879.5,0.011
497122.1,784474.2,2589.3,44.3,0.118,11.2,877.5,0.013
497122.1,784824.2,2583.0,43.8,0.117,8.8,875.5,0.014
497122.1,785174.2,2577.0,50.3,0.115,11.0,873.5,0.016
497122.1,785524.2,2571.5,48.3,0.13,7.7,871.5,0.017
497122.1,785874.2,2566.3,39.5,0.129,13.5,869.5,0.019
497122.1,786224.2,2561.4,48.2,0.112,9.6,867.5,0.02
497122.1,786574.2,2556.9,45.2,0.12,11.6,865.5,0.021
497122.1,786924.2,2552.8,34.8,0.124,9.2,863.5,0.022
497122.1,787274.2,2549.0,45.5,0.109,7.4,861.5,0.022
497122.1,787624.2,2545.5,31.7,0.116,16.2,859.5,0.022
497122.1,787974.2,2542.4,43.9,0.11,13.2,857.5,0.022
497122.1,788324.2,2539.5,49.8,0.111,12.5,855.5,0.022
497122.1,788674.2,2536.9,41.2,0.093,15.3,853.5,0.021
497122.1,789024.2,2534.6,43.4,0.11,8.5,851.5,0.02
497122.1,789374.2,2532.6,35.1,0.112,11.2,849.5,0.018
497122.1,789724.2,2530.8,53.9,0.116,11.6,847.5,0.017
497122.1,790074.2,2529.2,35.9,0.127,10.2,845.5,0.016
497122.1,790424.2,2527.9,45.4,0.124,8.9,843.5,0.014
497122.1,790774.2,2526.7,46.4,0.11,7.5,841.5,0.012
497122.1,791124.2,2525.7,46.1,0.104,7.4,839.5,0.011
497122.1,791474.2,2524.8,37.9,0.09,8.9,837.5,0.009
497472.1,776074.2,2819.9,60.5,0.11,7.8,1275.5,0.01
497472.1,776424.2,2808.6,39.7,0.114,12.2,1273.5,0.012
497472.1,776774.2,2797.3,44.6,0.111,4.5,1271.5,0.013
497472.1,777124.2,2786.0,48.1,0.108,8.7,1269.5,0.014
497472.1,777474.2,2774.7,50.4,0.11,18.4,1267.5,0.014
497472.1,777824.2,2763.5,43.7,0.107,14.3,1265.5,0.014
497472.1,778174.2,2752.3,55.4,0.106,5.6,1263.5,0.014
497472.1,778524.2,2741.2,37.2,0.107,7.2,1261.5,0.013
497472.1,778874.2,2730.2,31.6,0.113,10.9,1259.5,0.012
497472.1,779224.2,2719.4,53.2,0.094,11.9,1257.5,0.01
497472.1,779574.2,2708.8,29.8,0.118,9.0,1255.5,0.009
497472.1,779924.2,2698.3,54.6,0.122,7.3,1253.5,0.008
497472.1,780274.2,2688.0,44.0,0.109,8.3,1251.5,0.006
497472.1,780624.2,2677.9,34.0,0.101,5.1,1249.5,0.006
497472.1,780974.2,2668.1,33.5,0.119,7.4,1247.5,0.005
497472.1,781324.2,2658.6,49.4,0.121,7.4,1245.5,0.005
497472.1,781674.2,2649.3,30.4,0.129,8.8,1243.5,0.005
497472.1,782024.2,2640.3,59.9,0.122,9.7,1241.5,0.006
497472.1,782374.2,2631.6,51.6,0.121,11.1,1239.5,0.007
497472.1,782724.2,2623.2,34.9,0.124,12.9,1237.5,0.008
497472.1,783074.2,2615.2,44.3,0.112,11.0,1235.5,0.009
497472.1,783424.2,2607.5,47.0,0.105,10.5,1233.5,0.011
497472.1,783774.2,2600.1,46.8,0.115,10.2,1231.5,0.013
497472.1,784124.2,2593.1,36.5,0.122,9.5,1229.5,0.015
497472.1,784474.2,2586.5,44.4,0.112,11.2,1227.5,0.017
497472.1,784824.2,2580.2,49.4,0.114,11.8,1225.5,0.019
497472.1,785174.2,2574.3,48.6,0.138,20.4,1223.5,0.021
497472.1,785524.2,2568.7,48.5,0.133,13.8,1221.5,0.023
497472.1,785874.2,2563.5,47.0,0.107,18.1,1219.5,0.025
497472.1,786224.2,2558.7,47.4,0.11,19.4,1217.5,0.026
497472.1,786574.2,2554.2,46.9,0.129,19.9,1215.5,0.028
497472.1,786924.2,2550.0,52.6,0.131,19.6,1213.5,0.029
497472.1,787274.2,2546.2,44.3,0.125,13.1,1211.5,0.029
497472.1,787624.2,2542.8,47.8,0.108,14.1,1209.5,0.03
497472.1,787974.2,2539.6,43.5,0.116,9.9,1207.5,0.029
497472.1,788324.2,2536.7,49.7,0.126,11.2,1205.5,0.029
497472.1,788674.2,2534.2,40.5,0.125,14.7,1203.5,0.028
497472.1,789024.2,2531.9,47.7,0.125,16.5,1201.5,0.026
497472.1,789374.2,2529.8,37.3,0.114,18.7,1199.5,0.025
497472.1,789724.2,2528.1,44.6,0.115,14.8,1197.5,0.023
497472.1,790074.2,2526.5,58.0,0.114,12.1,1195.5,0.021
497472.1,790424.2,2525.1,52.4,0.106,9.5,1193.5,0.019
497472.1,790774.2,2523.9,42.9,0.105,11.2,1191.5,0.016
497472.1,791124.2,2522.9,38.0,0.111,9.2,1189.5,0.014
497472.1,791474.2,2522.0,42.8,0.125,8.9,1187.5,0.012
497822.1,775724.2,2828.5,48.2,0.112,10.4,1627.5,0.01
497822.1,776074.2,2817.3,29.9,0.119,6.6,1625.5,0.012
497822.1,776424.2,2806.0,47.4,0.107,6.9,1623.5,0.013
497822.1,776774.2,2794.7,47.0,0.12,10.8,1621.5,0.015
497822.1,777124.2,2783.4,45.5,0.128,11.2,1619.5,0.016
497822.1,777474.2,2772.1,48.0,0.104,9.7,1617.5,0.017
497822.1,777824.2,2760.9,52.5,0.116,11.9,1615.5,0.017
497822.1,778174.2,2749.7,58.8,0.12,11.6,1613.5,0.017
497822.1,778524.2,2738.6,37.6,0.126,9.6,1611.5,0.016
497822.1,778874.2,2727.7,47.1,0.125,12.3,1609.5,0.014
497822.1,779224.2,2716.8,54.9,0.121,8.6,1607.5,0.013
497822.1,779574.2,2706.2,61.2,0.121,12.2,1605.5,0.011
497822.1,779924.2,2695.7,35.1,0.129,6.4,1603.5,0.01
497822.1,780274.2,2685.4,45.6,0.123,11.3,1601.5,0.008
497822.1,780624.2,2675.4,49.6,0.136,11.1,1599.5,0.007
497822.1,780974.2,2665.5,50.9,0.113,9.7,1597.5,0.007
497822.1,781324.2,2656.0,49.6,0.106,7.6,1595.5,0.007
497822.1,781674.2,2646.7,46.1,0.116,7.4,1593.5,0.007
497822.1,782024.2,2637.7,39.3,0.116,7.7,1591.5,0.008
497822.1,782374.2,2629.0,50.9,0.118,13.7,1589.5,0.009
497822.1,782724.2,2620.7,53.8,0.12,11.5,1587.5,0.01
497822.1,783074.2,2612.6,44.8,0.123,7.0,1585.5,0.012
497822.1,783424.2,2604.9,50.8,0.116,13.2,1583.5,0.014
497822.1,783774.2,2597.6,56.0,0.101,10.5,1581.5,0.017
497822.1,784124.2,2590.6,51.8,0.128,18.3,1579.5,0.019
497822.1,784474.2,2583.9,32.7,0.128,17.1,1577.5,0.022
497822.1,784824.2,2577.6,40.4,0.109,20.0,1575.5,0.025
497822.1,785174.2,2571.7,49.8,0.111,10.5,1573.5,0.028
497822.1,785524.2,2566.1,46.8,0.124,8.1,1571.5,0.03
497822.1,785874.2,2560.9,48.3,0.127,14.5,1569.5,0.033
497822.1,786224.2,2556.1,40.3,0.113,13.9,1567.5,0.035
497822.1,786574.2,2551.6,38.8,0.109,13.7,1565.5,0.036
497822.1,786924.2,2547.5,41.6,0.114,15.6,1563.5,0.038
497822.1,787274.2,2543.7,49.5,0.136,17.1,1561.5,0.038
497822.1,787624.2,2540.2,54.2,0.11,13.1,1559.5,0.039
497822.1,787974.2,2537.0,47.2,0.122,12.3,1557.5,0.038
497822.1,788324.2,2534.2,55.3,0.109,11.5,1555.5,0.038
497822.1,788674.2,2531.6,45.1,0.123,12.8,1553.5,0.036
497822.1,789024.2,2529.3,42.9,0.112,8.8,1551.5,0.034
497822.1,789374.2,2527.3,53.0,0.12,11.2,1549.5,0.032
497822.1,789724.2,2525.5,51.3,0.123,12.5,1547.5,0.03
497822.1,790074.2,2523.9,54.3,0.126,12.2,1545.5,0.027
497822.1,790424.2,2522.5,46.6,0.109,8.9,1543.5,0.024
497822.1,790774.2,2521.4,42.1,0.123,16.5,1541.5,0.022
497822.1,791124.2,2520.3,43.3,0.114,10.7,1539.5,0.019
497822.1,791474.2,2519.4,51.4,0.121,7.9,1537.5,0.016
497822.1,791824.2,2518.7,47.0,0.112,9.9,1535.5,0.014
498172.1,775374.2,2837.2,50.0,0.109,8.5,1979.5,0.008
498172.1,775724.2,2826.1,54.5,0.127,7.4,1977.5,0.01
498172.1,776074.2,2814.9,49.7,0.109,9.5,1975.5,0.013
498172.1,776424.2,2803.6,42.3,0.133,10.8,1973.5,0.015
498172.1,776774.2,2792.3,40.3,0.118,11.3,1971.5,0.017
498172.1,777124.2,2781.0,40.3,0.097,13.8,1969.5,0.018
498172.1,777474.2,2769.7,55.5,0.095,10.6,1967.5,0.019
498172.1,777824.2,2758.5,45.0,0.113,9.7,1965.5,0.02
498172.1,778174.2,2747.3,39.3,0.112,6.8,1963.5,0.02
498172.1,778524.2,2736.2,49.8,0.13,10.8,1961.5,0.019
498172.1,778874.2,2725.3,45.8,0.123,11.1,1959.5,0.017
498172.1,779224.2,2714.4,51.5,0.128,7.6,1957.5,0.016
498172.1,779574.2,2703.8,54.1,0.12,12.5,1955.5,0.014
498172.1,779924.2,2693.3,51.1,0.115,10.5,1953.5,0.012
498172.1,780274.2,2683.0,49.0,0.104,10.1,1951.5,0.011
498172.1,780624.2,2673.0,45.5,0.154,8.8,1949.5,0.009
498172.1,780974.2,2663.1,42.7,0.118,12.2,1947.5,0.009
498172.1,781324.2,2653.6,43.9,0.112,8.4,1945.5,0.009
498172.1,781674.2,2644.3,48.8,0.139,10.5,1943.5,0.009
498172.1,782024.2,2635.3,49.1,0.117,8.8,1941.5,0.01
498172.1,782374.2,2626.6,44.4,0.113,7.3,1939.5,0.011
498172.1,782724.2,2618.3,45.6,0.124,10.9,1937.5,0.013
498172.1,783074.2,2610.2,53.4,0.106,11.1,1935.5,0.016
498172.1,783424.2,2602.5,51.0,0.112,12.2,1933.5,0.018
498172.1,783774.2,2595.2,38.2,0.122,6.3,1931.5,0.022
498172.1,784124.2,2588.2,44.4,0.11,11.5,1929.5,0.025
498172.1,784474.2,2581.5,45.4,0.119,8.7,1927.5,0.028
498172.1,784824.2,2575.2,55.7,0.118,15.7,1925.5,0.032
498172.1,785174.2,2569.3,57.3,0.111,25.4,1923.5,0.035
498172.1,785524.2,2563.7,54.2,0.129,21.3,1921.5,0.039
498172.1,785874.2,2558.5,52.6,0.132,15.5,1919.5,0.042
498172.1,786224.2,2553.7,47.2,0.101,14.6,1917.5,0.045
498172.1,786574.2,2549.2,38.5,0.108,14.8,1915.5,0.047
498172.1,786924.2,2545.1,39.2,0.149,15.0,1913.5,0.049
498172.1,787274.2,2541.3,38.9,0.112,16.2,1911.5,0.05
498172.1,787624.2,2537.8,58.1,0.119,21.1,1909.5,0.05
498172.1,787974.2,2534.6,39.3,0.12,15.8,1907.5,0.049
498172.1,788324.2,2531.7,46.2,0.11,28.8,1905.5,0.048
498172.1,788674.2,2529.2,42.6,0.097,13.2,1903.5,0.047
498172.1,789024.2,2526.9,44.9,0.136,13.9,1901.5,0.044
498172.1,789374.2,2524.9,47.7,0.124,12.2,1899.5,0.042
498172.1,789724.2,2523.1,57.5,0.127,12.8,1897.5,0.038
498172.1,790074.2,2521.5,45.5,0.139,13.2,1895.5,0.035
498172.1,790424.2,2520.1,55.8,0.119,16.5,1893.5,0.031
498172.1,790774.2,2518.9,38.4,0.118,20.4,1891.5,0.028
498172.1,791124.2,2517.9,46.0,0.128,13.0,1889.5,0.024
498172.1,791474.2,2517.0,51.9,0.125,10.0,1887.5,0.021
498172.1,791824.2,2516.3,44.0,0.129,8.3,1885.5,0.018
498522.1,775024.2,2846.1,50.8,0.123,8.5,2331.5,0.007
498522.1,775374.2,2835.0,43.4,0.101,8.8,2329.5,0.009
498522.1,775724.2,2823.9,50.3,0.14,13.3,2327.5,0.011
498522.1,776074.2,2812.6,47.9,0.112,9.9,2325.5,0.014
498522.1,776424.2,2801.4,52.8,0.092,8.7,2323.5,0.016
498522.1,776774.2,2790.1,48.3,0.115,13.8,2321.5,0.019
498522.1,777124.2,2778.8,39.7,0.111,13.1,2319.5,0.021
498522.1,777474.2,2767.5,60.8,0.098,12.5,2317.5,0.022
498522.1,777824.2,2756.2,48.4,0.137,11.9,2315.5,0.023
498522.1,778174.2,2745.1,53.3,0.118,18.8,2313.5,0.023
498522.1,778524.2,2734.0,44.6,0.108,11.3,2311.5,0.022
498522.1,778874.2,2723.0,50.1,0.118,14.1,2309.5,0.021
498522.1,779224.2,2712.2,44.0,0.115,11.0,2307.5,0.019
498522.1,779574.2,2701.5,44.0,0.115,14.0,2305.5,0.017
498522.1,779924.2,2691.1,57.5,0.11,6.8,2303.5,0.015
498522.1,780274.2,2680.8,42.0,0.113,7.6,2301.5,0.013
498522.1,780624.2,2670.7,48.0,0.122,10.7,2299.5,0.012
498522.1,780974.2,2660.9,41.7,0.117,15.2,2297.5,0.011
498522.1,781324.2,2651.4,47.5,0.129,10.4,2295.5,0.011
498522.1,781674.2,2642.1,52.6,0.127,9.7,2293.5,0.012
498522.1,782024.2,2633.1,60.3,0.114,11.8,2291.5,0.013
498522.1,782374.2,2624.4,47.9,0.125,11.3,2289.5,0.014
498522.1,782724.2,2616.0,34.7,0.135,11.4,2287.5,0.017
498522.1,783074.2,2608.0,44.2,0.109,16.0,2285.5,0.02
498522.1,783424.2,2600.3,42.2,0.135,13.4,2283.5,0.023
498522.1,783774.2,2592.9,58.1,0.133,13.0,2281.5,0.027
498522.1,784124.2,2585.9,47.3,0.114,10.9,2279.5,0.032
498522.1,784474.2,2579.3,52.4,0.137,9.8,2277.5,0.036
498522.1,784824.2,2573.0,39.5,0.119,14.2,2275.5,0.041
498522.1,785174.2,2567.1,49.5,0.142,16.2,2273.5,0.045
498522.1,785524.2,2561.5,53.1,0.126,16.0,2271.5,0.049
498522.1,785874.2,2556.3,51.1,0.116,24.9,2269.5,0.053
498522.1,786224.2,2551.5,51.1,0.119,32.5,2267.5,0.057
498522.1,786574.2,2547.0,62.0,0.131,33.4,2265.5,0.06
498522.1,786924.2,2542.8,51.7,0.12,25.4,2263.5,0.062
498522.1,787274.2,2539.0,56.2,0.115,22.4,2261.5,0.063
498522.1,787624.2,2535.5,57.0,0.134,24.4,2259.5,0.063
498522.1,787974.2,2532.4,43.0,0.135,22.1,2257.5,0.063
498522.1,788324.2,2529.5,61.0,0.109,21.4,2255.5,0.061
498522.1,788674.2,2527.0,56.5,0.129,23.1,2253.5,0.059
498522.1,789024.2,2524.7,49.3,0.122,19.8,2251.5,0.056
498522.1,789374.2,2522.6,51.3,0.129,19.7,2249.5,0.053
498522.1,789724.2,2520.8,43.3,0.136,16.9,2247.5,0.049
498522.1,790074.2,2519.3,41.2,0.119,16.7,2245.5,0.044
498522.1,790424.2,2517.9,39.6,0.112,10.9,2243.5,0.04
498522.1,790774.2,2516.7,34.8,0.112,12.3,2241.5,0.035
498522.1,791124.2,2515.7,43.1,0.129,13.6,2239.5,0.031
498522.1,791474.2,2514.8,49.2,0.115,13.3,2237.5,0.027
498522.1,791824.2,2514.0,42.3,0.115,8.6,2235.5,0.023
498872.1,774324.2,2865.7,53.9,0.087,5.7,2686.0,0.004
498872.1,774674.2,2854.9,61.6,0.113,8.0,2683.5,0.005
498872.1,775024.2,2844.0,49.7,0.121,10.5,2681.5,0.007
498872.1,775374.2,2833.0,61.2,0.118,8.5,2679.5,0.009
498872.1,775724.2,2821.8,47.4,0.102,10.6,2677.5,0.012
498872.1,776074.2,2810.6,54.3,0.13,11.9,2675.5,0.015
498872.1,776424.2,2799.3,52.5,0.109,13.7,2673.5,0.018
498872.1,776774.2,2788.0,54.8,0.105,10.9,2671.5,0.021
498872.1,777124.2,2776.7,49.7,0.115,10.7,2669.5,0.023
498872.1,777474.2,2765.4,47.3,0.123,9.5,2667.5,0.025
498872.1,777824.2,2754.2,47.6,0.124,12.6,2665.5,0.026
498872.1,778174.2,2743.0,47.2,0.115,20.0,2663.5,0.027
498872.1,778524.2,2731.9,55.1,0.123,11.9,2661.5,0.026
498872.1,778874.2,2721.0,49.4,0.11,11.9,2659.5,0.025
498872.1,779224.2,2710.1,53.4,0.116,9.6,2657.5,0.023
498872.1,779574.2,2699.5,45.3,0.126,15.8,2655.5,0.021
498872.1,779924.2,2689.0,48.5,0.128,13.2,2653.5,0.019
498872.1,780274.2,2678.7,45.3,0.116,9.6,2651.5,0.017
498872.1,780624.2,2668.7,44.7,0.135,11.3,2649.5,0.015
498872.1,780974.2,2658.9,44.7,0.119,11.0,2647.5,0.014
498872.1,781324.2,2649.3,49.6,0.117,12.1,2645.5,0.014
498872.1,781674.2,2640.0,65.6,0.121,5.8,2643.5,0.015
498872.1,782024.2,2631.0,55.2,0.12,9.0,2641.5,0.016
498872.1,782374.2,2622.3,37.3,0.112,10.2,2639.5,0.018
498872.1,782724.2,2614.0,46.4,0.113,12.2,2637.5,0.021
