Well_ID,Well_Name,Zone_Order,Formation,Lithology_Class,Top_TVDSS_m,Base_TVDSS_m,Gross_Thickness_m,Net_to_Gross_frac,Porosity_frac,Permeability_mD,Water_Saturation_frac,Vshale_frac
KW-0028,Kimbala-0028,3,Shale_B,Shale,2425.5,2461.3,35.8,0.093,0.07,1.6,0.919,0.723
KW-0028,Kimbala-0028,4,Sand_B,ReservoirSand,2461.3,2504.6,43.4,0.564,0.117,94.4,0.556,0.21
KW-0028,Kimbala-0028,5,Shale_C,Shale,2504.6,2541.8,37.1,0.059,0.044,0.4,0.892,0.813
KW-0028,Kimbala-0028,6,Sand_C,ReservoirSand,2541.8,2587.8,46.0,0.385,0.131,33.1,0.685,0.335
KW-0028,Kimbala-0028,7,Shale_D,Shale,2587.8,2642.2,54.5,0.014,0.052,1.1,0.873,0.703
KW-0028,Kimbala-0028,8,Sand_D,ReservoirSand,2642.2,2707.7,65.4,0.537,0.134,37.2,0.579,0.238
KW-0029,Kimbala-0029,1,Shale_A,Shale,2559.2,2593.2,34.0,0.094,0.045,0.7,0.928,0.651
KW-0029,Kimbala-0029,2,Sand_A,ReservoirSand,2593.2,2619.6,26.4,0.315,0.16,142.0,0.761,0.254
KW-0029,Kimbala-0029,3,Shale_B,Shale,2619.6,2660.8,41.2,0.055,0.056,0.7,0.971,0.677
KW-0029,Kimbala-0029,4,Sand_B,ReservoirSand,2660.8,2704.9,44.1,0.408,0.141,110.0,0.587,0.281
KW-0029,Kimbala-0029,5,Shale_C,Shale,2704.9,2747.4,42.5,0.031,0.07,0.7,0.927,0.698
KW-0029,Kimbala-0029,6,Sand_C,ReservoirSand,2747.4,2807.8,60.4,0.45,0.123,70.2,0.769,0.091
KW-0029,Kimbala-0029,7,Shale_D,Shale,2807.8,2862.6,54.8,0.081,0.063,0.4,0.911,0.702
KW-0029,Kimbala-0029,8,Sand_D,ReservoirSand,2862.6,2926.2,63.6,0.382,0.136,167.3,0.649,0.193
KW-0030,Kimbala-0030,1,Shale_A,Shale,2407.5,2460.0,52.5,0.084,0.083,1.4,0.937,0.634
KW-0030,Kimbala-0030,2,Sand_A,ReservoirSand,2460.0,2507.3,47.2,0.524,0.098,49.9,0.609,0.072
KW-0030,Kimbala-0030,3,Shale_B,Shale,2507.3,2560.8,53.5,0.114,0.054,1.1,0.911,0.738
KW-0030,Kimbala-0030,4,Sand_B,ReservoirSand,2560.8,2627.7,67.0,0.525,0.136,67.3,0.407,0.199
KW-0030,Kimbala-0030,5,Shale_C,Shale,2627.7,2697.4,69.7,0.093,0.063,0.4,0.909,0.678
KW-0030,Kimbala-0030,6,Sand_C,ReservoirSand,2697.4,2774.4,77.0,0.647,0.148,18.3,0.509,0.217
KW-0030,Kimbala-0030,7,Shale_D,Shale,2774.4,2863.3,88.9,0.089,0.069,1.4,0.889,0.772
KW-0030,Kimbala-0030,8,Sand_D,ReservoirSand,2863.3,2995.1,131.8,0.386,0.113,26.9,0.562,0.291
KW-0031,Kimbala-0031,1,Shale_A,Shale,2406.8,2433.8,27.0,0.077,0.079,1.6,0.901,0.737
KW-0031,Kimbala-0031,2,Sand_A,ReservoirSand,2433.8,2459.5,25.7,0.361,0.116,28.1,0.572,0.371
KW-0031,Kimbala-0031,3,Shale_B,Shale,2459.5,2503.6,44.1,0.086,0.079,1.7,0.869,0.592
KW-0031,Kimbala-0031,4,Sand_B,ReservoirSand,2503.6,2546.0,42.4,0.387,0.119,16.6,0.652,0.224
KW-0031,Kimbala-0031,5,Shale_C,Shale,2546.0,2592.4,46.4,0.108,0.059,0.6,0.88,0.711
KW-0031,Kimbala-0031,6,Sand_C,ReservoirSand,2592.4,2656.2,63.8,0.575,0.115,23.4,0.745,0.379
KW-0031,Kimbala-0031,7,Shale_D,Shale,2656.2,2714.3,58.2,0.113,0.059,3.3,0.939,0.711
KW-0031,Kimbala-0031,8,Sand_D,ReservoirSand,2714.3,2795.1,80.8,0.404,0.121,4.6,0.443,0.134
KW-0032,Kimbala-0032,1,Shale_A,Shale,2408.8,2448.1,39.3,0.029,0.051,1.1,0.944,0.747
KW-0032,Kimbala-0032,2,Sand_A,ReservoirSand,2448.1,2482.6,34.5,0.32,0.157,23.2,0.572,0.416
KW-0032,Kimbala-0032,3,Shale_B,Shale,2482.6,2525.6,43.0,0.116,0.046,0.5,0.903,0.718
KW-0032,Kimbala-0032,4,Sand_B,ReservoirSand,2525.6,2569.0,43.4,0.392,0.146,45.4,0.76,0.363
KW-0032,Kimbala-0032,5,Shale_C,Shale,2569.0,2625.4,56.4,0.121,0.067,0.9,0.922,0.797
KW-0032,Kimbala-0032,6,Sand_C,ReservoirSand,2625.4,2690.0,64.6,0.439,0.166,92.8,0.745,0.168
KW-0032,Kimbala-0032,7,Shale_D,Shale,2690.0,2751.8,61.8,0.039,0.057,0.3,0.899,0.714
KW-0032,Kimbala-0032,8,Sand_D,ReservoirSand,2751.8,2831.1,79.3,0.428,0.157,76.3,0.794,0.176
KW-0033,Kimbala-0033,1,Shale_A,Shale,2402.3,2432.5,30.2,0.111,0.05,1.0,0.891,0.778
KW-0033,Kimbala-0033,2,Sand_A,ReservoirSand,2432.5,2461.1,28.6,0.134,0.156,41.3,0.535,0.17
KW-0033,Kimbala-0033,3,Shale_B,Shale,2461.1,2497.8,36.7,0.034,0.047,0.5,0.904,0.689
KW-0033,Kimbala-0033,4,Sand_B,ReservoirSand,2497.8,2534.9,37.2,0.368,0.151,40.9,0.541,0.208
KW-0033,Kimbala-0033,5,Shale_C,Shale,2534.9,2574.8,39.9,0.093,0.086,0.5,0.969,0.641
KW-0033,Kimbala-0033,6,Sand_C,ReservoirSand,2574.8,2628.6,53.8,0.269,0.152,104.4,0.552,0.274
KW-0033,Kimbala-0033,7,Shale_D,Shale,2628.6,2688.0,59.4,0.066,0.045,0.9,0.9,0.806
KW-0033,Kimbala-0033,8,Sand_D,ReservoirSand,2688.0,2761.2,73.1,0.412,0.162,24.1,0.457,0.186
KW-0034,Kimbala-0034,1,Shale_A,Shale,2887.7,2930.2,42.5,0.092,0.077,0.8,0.9,0.568
KW-0034,Kimbala-0034,2,Sand_A,ReservoirSand,2930.2,2967.8,37.5,0.645,0.088,14.8,0.738,0.15
KW-0034,Kimbala-0034,3,Shale_B,Shale,2967.8,3012.6,44.8,0.113,0.071,0.5,0.918,0.749
KW-0034,Kimbala-0034,4,Sand_B,ReservoirSand,3012.6,3062.9,50.3,0.449,0.148,12.7,0.553,0.23
KW-0034,Kimbala-0034,5,Shale_C,Shale,3062.9,3120.1,57.2,0.08,0.061,0.7,0.956,0.701
KW-0034,Kimbala-0034,6,Sand_C,ReservoirSand,3120.1,3190.7,70.6,0.504,0.09,7.5,0.526,0.179
KW-0034,Kimbala-0034,7,Shale_D,Shale,3190.7,3275.1,84.3,0.111,0.09,0.4,0.959,0.771
KW-0034,Kimbala-0034,8,Sand_D,ReservoirSand,3275.1,3362.9,87.8,0.45,0.102,8.9,0.546,0.27
KW-0035,Kimbala-0035,1,Shale_A,Shale,2447.5,2485.4,37.9,0.072,0.026,0.3,0.911,0.729
KW-0035,Kimbala-0035,2,Sand_A,ReservoirSand,2485.4,2511.0,25.7,0.341,0.064,7.3,0.694,0.237
KW-0035,Kimbala-0035,3,Shale_B,Shale,2511.0,2551.6,40.6,0.061,0.055,1.8,0.919,0.805
KW-0035,Kimbala-0035,4,Sand_B,ReservoirSand,2551.6,2595.8,44.2,0.347,0.069,10.5,0.657,0.327
KW-0035,Kimbala-0035,5,Shale_C,Shale,2595.8,2637.9,42.2,0.104,0.057,0.4,0.938,0.76
KW-0035,Kimbala-0035,6,Sand_C,ReservoirSand,2637.9,2692.9,54.9,0.342,0.106,54.1,0.753,0.309
KW-0035,Kimbala-0035,7,Shale_D,Shale,2692.9,2751.3,58.5,0.089,0.083,0.7,0.91,0.788
KW-0035,Kimbala-0035,8,Sand_D,ReservoirSand,2751.3,2820.6,69.3,0.332,0.075,4.2,0.599,0.236
KW-0036,Kimbala-0036,1,Shale_A,Shale,2437.0,2462.2,25.2,0.087,0.065,0.6,0.98,0.69
KW-0036,Kimbala-0036,2,Sand_A,ReservoirSand,2462.2,2483.5,21.3,0.197,0.108,11.6,0.572,0.277
KW-0036,Kimbala-0036,3,Shale_B,Shale,2483.5,2518.9,35.4,0.135,0.055,0.9,0.907,0.752
KW-0036,Kimbala-0036,4,Sand_B,ReservoirSand,2518.9,2556.9,38.0,0.252,0.126,38.6,0.526,0.292
KW-0036,Kimbala-0036,5,Shale_C,Shale,2556.9,2594.9,38.0,0.071,0.073,1.0,0.915,0.816
KW-0036,Kimbala-0036,6,Sand_C,ReservoirSand,2594.9,2641.2,46.3,0.411,0.092,38.5,0.518,0.163
KW-0036,Kimbala-0036,7,Shale_D,Shale,2641.2,2689.2,48.0,0.09,0.055,0.5,0.912,0.662
KW-0036,Kimbala-0036,8,Sand_D,ReservoirSand,2689.2,2756.1,66.9,0.366,0.114,11.6,0.54,0.283
KW-0037,Kimbala-0037,1,Shale_A,Shale,2430.4,2468.5,38.1,0.127,0.049,0.4,0.858,0.71
KW-0037,Kimbala-0037,2,Sand_A,ReservoirSand,2468.5,2508.4,39.9,0.297,0.143,2.4,0.415,0.171
KW-0037,Kimbala-0037,3,Shale_B,Shale,2508.4,2567.1,58.7,0.088,0.066,0.7,0.951,0.807
KW-0037,Kimbala-0037,4,Sand_B,ReservoirSand,2567.1,2628.0,60.8,0.409,0.149,2.1,0.596,0.182
KW-0037,Kimbala-0037,5,Shale_C,Shale,2628.0,2700.5,72.5,0.053,0.062,0.8,0.892,0.742
KW-0037,Kimbala-0037,6,Sand_C,ReservoirSand,2700.5,2783.3,82.8,0.353,0.158,3.5,0.438,0.209
KW-0037,Kimbala-0037,7,Shale_D,Shale,2783.3,2868.4,85.0,0.124,0.077,0.6,0.93,0.892
KW-0037,Kimbala-0037,8,Sand_D,ReservoirSand,2868.4,2968.5,100.2,0.322,0.14,5.3,0.415,0.261
KW-0038,Kimbala-0038,1,Shale_A,Shale,2558.1,2595.9,37.8,0.094,0.047,0.6,0.893,0.785
KW-0038,Kimbala-0038,2,Sand_A,ReservoirSand,2595.9,2629.6,33.7,0.425,0.149,23.9,0.412,0.171
KW-0038,Kimbala-0038,3,Shale_B,Shale,2629.6,2681.3,51.7,0.096,0.069,1.1,0.933,0.804
KW-0038,Kimbala-0038,4,Sand_B,ReservoirSand,2681.3,2738.5,57.3,0.405,0.167,13.3,0.441,0.305
KW-0038,Kimbala-0038,5,Shale_C,Shale,2738.5,2802.7,64.2,0.115,0.042,3.8,0.949,0.666
KW-0038,Kimbala-0038,6,Sand_C,ReservoirSand,2802.7,2887.8,85.1,0.345,0.152,14.7,0.394,0.179
KW-0038,Kimbala-0038,7,Shale_D,Shale,2887.8,2956.9,69.2,0.101,0.046,0.6,0.922,0.628
KW-0038,Kimbala-0038,8,Sand_D,ReservoirSand,2956.9,3041.4,84.5,0.359,0.154,49.8,0.401,0.275
KW-0039,Kimbala-0039,1,Shale_A,Shale,2417.7,2451.3,33.6,0.056,0.059,0.6,0.915,0.653
KW-0039,Kimbala-0039,2,Sand_A,ReservoirSand,2451.3,2478.0,26.7,0.364,0.182,8.7,0.48,0.131
KW-0039,Kimbala-0039,3,Shale_B,Shale,2478.0,2518.6,40.6,0.039,0.058,0.8,0.921,0.9
KW-0039,Kimbala-0039,4,Sand_B,ReservoirSand,2518.6,2569.6,51.0,0.323,0.156,6.0,0.487,0.265
KW-0039,Kimbala-0039,5,Shale_C,Shale,2569.6,2617.0,47.4,0.102,0.075,0.9,0.955,0.685
KW-0039,Kimbala-0039,6,Sand_C,ReservoirSand,2617.0,2682.7,65.7,0.213,0.185,2.9,0.488,0.357
KW-0039,Kimbala-0039,7,Shale_D,Shale,2682.7,2741.6,58.9,0.069,0.076,0.5,0.865,0.872
KW-0039,Kimbala-0039,8,Sand_D,ReservoirSand,2741.6,2818.5,76.9,0.343,0.162,14.4,0.542,0.27
KW-0040,Kimbala-0040,1,Shale_A,Shale,2417.8,2443.1,25.3,0.082,0.083,1.0,0.94,0.814
KW-0040,Kimbala-0040,2,Sand_A,ReservoirSand,2443.1,2466.3,23.1,0.541,0.096,45.0,0.635,0.243
KW-0040,Kimbala-0040,3,Shale_B,Shale,2466.3,2499.7,33.4,0.088,0.073,0.6,0.924,0.681
KW-0040,Kimbala-0040,4,Sand_B,ReservoirSand,2499.7,2539.8,40.1,0.475,0.1,37.7,0.576,0.18
KW-0040,Kimbala-0040,5,Shale_C,Shale,2539.8,2579.8,40.0,0.034,0.051,2.6,0.923,0.611
KW-0040,Kimbala-0040,6,Sand_C,ReservoirSand,2579.8,2630.9,51.2,0.403,0.099,45.6,0.662,0.224
KW-0040,Kimbala-0040,7,Shale_D,Shale,2630.9,2680.5,49.6,0.064,0.049,2.3,0.955,0.705
KW-0040,Kimbala-0040,8,Sand_D,ReservoirSand,2680.5,2736.3,55.8,0.417,0.115,20.3,0.653,0.293
KW-0041,Kimbala-0041,1,Shale_A,Shale,2807.8,2851.4,43.6,0.085,0.063,0.3,0.927,0.873
KW-0041,Kimbala-0041,2,Sand_A,ReservoirSand,2851.4,2891.5,40.1,0.208,0.069,2.8,0.647,0.184
KW-0041,Kimbala-0041,3,Shale_B,Shale,2891.5,2945.4,53.9,0.072,0.06,0.7,0.885,0.823
KW-0041,Kimbala-0041,4,Sand_B,ReservoirSand,2945.4,3018.5,73.1,0.314,0.135,5.0,0.601,0.264
KW-0041,Kimbala-0041,5,Shale_C,Shale,3018.5,3090.9,72.4,0.083,0.07,0.5,0.946,0.784
KW-0041,Kimbala-0041,6,Sand_C,ReservoirSand,3090.9,3181.3,90.4,0.174,0.11,9.9,0.511,0.169
KW-0041,Kimbala-0041,7,Shale_D,Shale,3181.3,3279.9,98.7,0.113,0.062,1.5,0.881,0.658
KW-0041,Kimbala-0041,8,Sand_D,ReservoirSand,3279.9,3381.8,101.9,0.153,0.109,4.6,0.504,0.304
KW-0042,Kimbala-0042,1,Shale_A,Shale,2638.5,2685.2,46.7,0.093,0.063,0.7,0.889,0.722
KW-0042,Kimbala-0042,2,Sand_A,ReservoirSand,2685.2,2725.0,39.8,0.535,0.209,16.0,0.456,0.281
KW-0042,Kimbala-0042,3,Shale_B,Shale,2725.0,2782.3,57.3,0.032,0.086,1.0,0.952,0.704
KW-0042,Kimbala-0042,4,Sand_B,ReservoirSand,2782.3,2833.0,50.8,0.579,0.172,29.7,0.517,0.126
KW-0042,Kimbala-0042,5,Shale_C,Shale,2833.0,2903.0,69.9,0.08,0.066,0.7,0.978,0.635
KW-0042,Kimbala-0042,6,Sand_C,ReservoirSand,2903.0,2991.1,88.1,0.392,0.184,31.0,0.468,0.305
KW-0042,Kimbala-0042,7,Shale_D,Shale,2991.1,3082.4,91.3,0.063,0.077,0.4,0.901,0.725
KW-0042,Kimbala-0042,8,Sand_D,ReservoirSand,3082.4,3177.0,94.6,0.524,0.196,28.6,0.534,0.055
KW-0043,Kimbala-0043,1,Shale_A,Shale,2433.8,2462.3,28.5,0.096,0.079,0.5,0.9,0.803
KW-0043,Kimbala-0043,2,Sand_A,ReservoirSand,2462.3,2487.4,25.1,0.315,0.132,6.0,0.59,0.222
KW-0043,Kimbala-0043,3,Shale_B,Shale,2487.4,2527.4,40.0,0.057,0.054,1.4,0.875,0.633
KW-0043,Kimbala-0043,4,Sand_B,ReservoirSand,2527.4,2573.2,45.8,0.307,0.139,2.3,0.549,0.144
KW-0043,Kimbala-0043,5,Shale_C,Shale,2573.2,2615.6,42.5,0.078,0.08,0.4,0.972,0.715
KW-0043,Kimbala-0043,6,Sand_C,ReservoirSand,2615.6,2671.2,55.6,0.251,0.132,8.9,0.537,0.2
KW-0043,Kimbala-0043,7,Shale_D,Shale,2671.2,2724.3,53.1,0.104,0.042,1.9,0.927,0.72
KW-0043,Kimbala-0043,8,Sand_D,ReservoirSand,2724.3,2796.1,71.9,0.307,0.143,1.9,0.44,0.408
KW-0044,Kimbala-0044,1,Shale_A,Shale,2429.6,2457.2,27.6,0.086,0.064,0.5,0.877,0.645
KW-0044,Kimbala-0044,2,Sand_A,ReservoirSand,2457.2,2477.6,20.4,0.281,0.126,26.5,0.693,0.253
KW-0044,Kimbala-0044,3,Shale_B,Shale,2477.6,2509.3,31.7,0.005,0.087,0.6,0.919,0.798
KW-0044,Kimbala-0044,4,Sand_B,ReservoirSand,2509.3,2547.9,38.6,0.133,0.111,40.1,0.691,0.274
KW-0044,Kimbala-0044,5,Shale_C,Shale,2547.9,2581.5,33.6,0.079,0.057,0.9,0.928,0.605
KW-0044,Kimbala-0044,6,Sand_C,ReservoirSand,2581.5,2628.6,47.1,0.131,0.107,43.0,0.724,0.34
KW-0044,Kimbala-0044,7,Shale_D,Shale,2628.6,2670.6,42.0,0.099,0.083,0.7,0.902,0.573
KW-0044,Kimbala-0044,8,Sand_D,ReservoirSand,2670.6,2731.3,60.8,0.207,0.138,45.0,0.631,0.25
KW-0045,Kimbala-0045,1,Shale_A,Shale,2697.1,2727.4,30.3,0.078,0.056,0.5,0.924,0.819
KW-0045,Kimbala-0045,2,Sand_A,ReservoirSand,2727.4,2759.3,31.9,0.376,0.132,18.8,0.569,0.236
KW-0045,Kimbala-0045,3,Shale_B,Shale,2759.3,2799.3,40.0,0.054,0.05,2.3,0.944,0.569
KW-0045,Kimbala-0045,4,Sand_B,ReservoirSand,2799.3,2840.4,41.1,0.351,0.107,13.6,0.606,0.226
KW-0045,Kimbala-0045,5,Shale_C,Shale,2840.4,2885.6,45.2,0.089,0.068,0.6,0.891,0.674
KW-0045,Kimbala-0045,6,Sand_C,ReservoirSand,2885.6,2943.7,58.1,0.329,0.184,15.1,0.616,0.221
KW-0045,Kimbala-0045,7,Shale_D,Shale,2943.7,3004.0,60.3,0.068,0.046,1.6,0.919,0.681
KW-0045,Kimbala-0045,8,Sand_D,ReservoirSand,3004.0,3076.9,73.0,0.196,0.103,15.4,0.49,0.17
KW-0046,Kimbala-0046,1,Shale_A,Shale,2621.1,2642.5,21.4,0.07,0.044,0.8,0.875,0.737
KW-0046,Kimbala-0046,2,Sand_A,ReservoirSand,2642.5,2660.5,18.0,0.458,0.145,11.6,0.631,0.298
KW-0046,Kimbala-0046,3,Shale_B,Shale,2660.5,2684.0,23.6,0.045,0.04,1.5,0.926,0.714
KW-0046,Kimbala-0046,4,Sand_B,ReservoirSand,2684.0,2715.0,30.9,0.326,0.175,14.7,0.697,0.228
KW-0046,Kimbala-0046,5,Shale_C,Shale,2715.0,2744.3,29.3,0.097,0.051,1.0,0.911,0.748
KW-0046,Kimbala-0046,6,Sand_C,ReservoirSand,2744.3,2780.0,35.7,0.364,0.152,1.9,0.701,0.268
KW-0046,Kimbala-0046,7,Shale_D,Shale,2780.0,2818.0,38.0,0.03,0.078,0.7,0.931,0.797
KW-0046,Kimbala-0046,8,Sand_D,ReservoirSand,2818.0,2865.0,47.0,0.336,0.168,6.3,0.682,0.227
KW-0047,Kimbala-0047,1,Shale_A,Shale,2748.1,2778.6,30.5,0.096,0.077,0.8,0.919,0.799
KW-0047,Kimbala-0047,2,Sand_A,ReservoirSand,2778.6,2803.8,25.2,0.254,0.163,33.5,0.456,0.068
KW-0047,Kimbala-0047,3,Shale_B,Shale,2803.8,2841.8,37.9,0.074,0.045,0.4,0.904,0.671
KW-0047,Kimbala-0047,4,Sand_B,ReservoirSand,2841.8,2887.8,46.0,0.453,0.13,28.7,0.464,0.137
KW-0047,Kimbala-0047,5,Shale_C,Shale,2887.8,2923.5,35.7,0.094,0.06,0.8,0.906,0.807
KW-0047,Kimbala-0047,6,Sand_C,ReservoirSand,2923.5,2975.5,52.0,0.419,0.152,14.3,0.524,0.168
KW-0047,Kimbala-0047,7,Shale_D,Shale,2975.5,3024.4,48.9,0.092,0.054,1.0,0.899,0.885
KW-0047,Kimbala-0047,8,Sand_D,ReservoirSand,3024.4,3101.8,77.4,0.426,0.18,24.2,0.436,0.249
KW-0048,Kimbala-0048,1,Shale_A,Shale,2399.8,2422.0,22.2,0.095,0.058,1.3,0.922,0.685
KW-0048,Kimbala-0048,2,Sand_A,ReservoirSand,2422.0,2438.1,16.1,0.269,0.171,11.5,0.594,0.368
KW-0048,Kimbala-0048,3,Shale_B,Shale,2438.1,2464.3,26.2,0.069,0.039,0.3,0.899,0.755
KW-0048,Kimbala-0048,4,Sand_B,ReservoirSand,2464.3,2498.2,33.9,0.259,0.159,16.7,0.503,0.216
KW-0048,Kimbala-0048,5,Shale_C,Shale,2498.2,2528.2,30.0,0.101,0.059,1.2,0.936,0.848
KW-0048,Kimbala-0048,6,Sand_C,ReservoirSand,2528.2,2568.2,40.0,0.402,0.172,3.7,0.624,0.258
KW-0048,Kimbala-0048,7,Shale_D,Shale,2568.2,2615.0,46.8,0.075,0.061,1.0,0.892,0.734
KW-0048,Kimbala-0048,8,Sand_D,ReservoirSand,2615.0,2661.3,46.3,0.431,0.168,22.0,0.59,0.245
KW-0049,Kimbala-0049,1,Shale_A,Shale,2460.5,2506.9,46.4,0.063,0.067,1.5,0.911,0.693
KW-0049,Kimbala-0049,2,Sand_A,ReservoirSand,2506.9,2548.2,41.3,0.454,0.172,116.3,0.694,0.231
KW-0049,Kimbala-0049,3,Shale_B,Shale,2548.2,2608.0,59.8,0.148,0.071,1.6,0.914,0.596
KW-0049,Kimbala-0049,4,Sand_B,ReservoirSand,2608.0,2670.7,62.7,0.474,0.168,161.5,0.669,0.162
KW-0049,Kimbala-0049,5,Shale_C,Shale,2670.7,2740.1,69.4,0.11,0.044,0.6,0.865,0.747
KW-0049,Kimbala-0049,6,Sand_C,ReservoirSand,2740.1,2803.4,63.3,0.448,0.182,156.1,0.613,0.288
KW-0049,Kimbala-0049,7,Shale_D,Shale,2803.4,2874.6,71.3,0.045,0.024,0.9,0.885,0.667
KW-0049,Kimbala-0049,8,Sand_D,ReservoirSand,2874.6,2970.1,95.5,0.38,0.174,169.7,0.796,0.259
KW-0050,Kimbala-0050,1,Shale_A,Shale,2478.6,2498.7,20.1,0.115,0.038,2.4,0.891,0.622
KW-0050,Kimbala-0050,2,Sand_A,ReservoirSand,2498.7,2523.8,25.1,0.576,0.144,22.2,0.596,0.167
KW-0050,Kimbala-0050,3,Shale_B,Shale,2523.8,2561.6,37.8,0.012,0.05,0.5,0.94,0.675
KW-0050,Kimbala-0050,4,Sand_B,ReservoirSand,2561.6,2598.6,37.0,0.361,0.147,5.9,0.748,0.233
KW-0050,Kimbala-0050,5,Shale_C,Shale,2598.6,2631.5,32.9,0.111,0.061,3.2,0.903,0.762
KW-0050,Kimbala-0050,6,Sand_C,ReservoirSand,2631.5,2678.8,47.3,0.525,0.123,12.7,0.53,0.353
KW-0050,Kimbala-0050,7,Shale_D,Shale,2678.8,2726.1,47.3,0.005,0.076,0.4,0.91,0.752
KW-0050,Kimbala-0050,8,Sand_D,ReservoirSand,2726.1,2780.0,53.9,0.357,0.136,13.9,0.667,0.211
KW-0051,Kimbala-0051,1,Shale_A,Shale,2386.1,2422.5,36.4,0.112,0.074,3.1,0.916,0.867
KW-0051,Kimbala-0051,2,Sand_A,ReservoirSand,2422.5,2449.9,27.4,0.304,0.179,7.4,0.619,0.185
KW-0051,Kimbala-0051,3,Shale_B,Shale,2449.9,2496.3,46.4,0.094,0.076,1.3,0.932,0.685
KW-0051,Kimbala-0051,4,Sand_B,ReservoirSand,2496.3,2553.2,56.9,0.243,0.156,1.9,0.672,0.222
KW-0051,Kimbala-0051,5,Shale_C,Shale,2553.2,2606.9,53.7,0.054,0.03,2.2,0.915,0.768
KW-0051,Kimbala-0051,6,Sand_C,ReservoirSand,2606.9,2665.0,58.1,0.284,0.132,4.0,0.684,0.288
KW-0051,Kimbala-0051,7,Shale_D,Shale,2665.0,2732.2,67.2,0.067,0.078,0.4,0.91,0.784
KW-0051,Kimbala-0051,8,Sand_D,ReservoirSand,2732.2,2822.5,90.3,0.25,0.131,4.7,0.567,0.306
KW-0052,Kimbala-0052,1,Shale_A,Shale,2434.7,2476.7,42.0,0.09,0.059,2.3,0.911,0.77
KW-0052,Kimbala-0052,2,Sand_A,ReservoirSand,2476.7,2516.8,40.1,0.145,0.116,4.1,0.863,0.25
KW-0052,Kimbala-0052,3,Shale_B,Shale,2516.8,2575.4,58.6,0.084,0.058,0.4,0.996,0.594
KW-0052,Kimbala-0052,4,Sand_B,ReservoirSand,2575.4,2643.3,68.0,0.26,0.103,5.2,0.846,0.205
KW-0052,Kimbala-0052,5,Shale_C,Shale,2643.3,2704.8,61.5,0.066,0.045,0.9,0.859,0.563
KW-0052,Kimbala-0052,6,Sand_C,ReservoirSand,2704.8,2786.2,81.4,0.109,0.102,5.1,0.716,0.222
KW-0052,Kimbala-0052,7,Shale_D,Shale,2786.2,2867.3,81.0,0.116,0.064,0.8,0.879,0.842
KW-0052,Kimbala-0052,8,Sand_D,ReservoirSand,2867.3,2964.4,97.1,0.254,0.106,2.5,0.642,0.219
KW-0053,Kimbala-0053,1,Shale_A,Shale,2576.7,2633.9,57.2,0.113,0.042,0.2,0.872,0.701
KW-0053,Kimbala-0053,2,Sand_A,ReservoirSand,2633.9,2676.5,42.6,0.387,0.102,28.8,0.429,0.192
KW-0053,Kimbala-0053,3,Shale_B,Shale,2676.5,2739.8,63.3,0.06,0.069,0.4,0.96,0.865
KW-0053,Kimbala-0053,4,Sand_B,ReservoirSand,2739.8,2799.4,59.6,0.403,0.128,20.4,0.501,0.316
KW-0053,Kimbala-0053,5,Shale_C,Shale,2799.4,2861.8,62.4,0.109,0.064,0.3,0.979,0.848
KW-0053,Kimbala-0053,6,Sand_C,ReservoirSand,2861.8,2944.9,83.1,0.5,0.129,13.9,0.502,0.232
KW-0053,Kimbala-0053,7,Shale_D,Shale,2944.9,3035.2,90.3,0.088,0.069,0.5,0.878,0.59
KW-0053,Kimbala-0053,8,Sand_D,ReservoirSand,3035.2,3141.2,106.0,0.443,0.099,54.3,0.455,0.189
KW-0054,Kimbala-0054,1,Shale_A,Shale,2420.5,2437.5,17.0,0.05,0.06,1.8,0.946,0.803
KW-0054,Kimbala-0054,2,Sand_A,ReservoirSand,2437.5,2453.4,15.9,0.453,0.064,7.5,0.421,0.346
KW-0054,Kimbala-0054,3,Shale_B,Shale,2453.4,2476.1,22.7,0.092,0.049,0.9,0.884,0.55
KW-0054,Kimbala-0054,4,Sand_B,ReservoirSand,2476.1,2498.1,22.0,0.542,0.083,13.8,0.524,0.245
KW-0054,Kimbala-0054,5,Shale_C,Shale,2498.1,2521.5,23.4,0.064,0.049,0.4,0.917,0.697
KW-0054,Kimbala-0054,6,Sand_C,ReservoirSand,2521.5,2555.7,34.1,0.519,0.091,3.9,0.548,0.257
KW-0054,Kimbala-0054,7,Shale_D,Shale,2555.7,2587.7,32.1,0.105,0.092,0.5,0.92,0.895
KW-0054,Kimbala-0054,8,Sand_D,ReservoirSand,2587.7,2625.0,37.3,0.578,0.127,8.8,0.531,0.265
KW-0055,Kimbala-0055,1,Shale_A,Shale,2383.9,2414.9,31.0,0.151,0.103,0.7,0.956,0.809
KW-0055,Kimbala-0055,2,Sand_A,ReservoirSand,2414.9,2442.2,27.3,0.437,0.179,7.3,0.663,0.19
KW-0055,Kimbala-0055,3,Shale_B,Shale,2442.2,2482.7,40.4,0.062,0.036,0.9,0.908,0.635
KW-0055,Kimbala-0055,4,Sand_B,ReservoirSand,2482.7,2527.6,45.0,0.396,0.183,13.6,0.543,0.229
KW-0055,Kimbala-0055,5,Shale_C,Shale,2527.6,2568.0,40.4,0.074,0.053,0.7,0.943,0.751
KW-0055,Kimbala-0055,6,Sand_C,ReservoirSand,2568.0,2626.0,58.0,0.469,0.14,18.8,0.545,0.247
